4.10593e-05 ASK Yamoussoukro, Cote d'Ivoire
4.10593e-05 AKR Akure, Nigeria
4.10593e-05 QUS Gusau, Nigeria
4.10593e-05 MDI Makurdi, Nigeria
4.10593e-05 MXJ Minna New, Nigeria
4.10593e-05 ZAR Zaria, Nigeria
4.10593e-05 MFQ Maradi, Niger
4.10593e-05 THZ Tahoua, Niger
4.10593e-05 AJY Manu Dayak, Niger
4.10593e-05 ZND Zinder, Niger
4.10593e-05 GAF Gafsa, Tunisia
4.10593e-05 GAE Gabes, Tunisia
4.10593e-05 EBM El Borma, Tunisia
4.10593e-05 LRL Niamtougou International, Togo
4.10593e-05 QKT Wevelgem, Belgium
4.10593e-05 OST Oostende, Belgium
4.10593e-05 BBJ Bautzen, Germany
4.10593e-05 AOC Altenburg Nobitz, Germany
4.10593e-05 4I7 Putnam County Airport, United States
4.10593e-05 BBH Barth, Germany
4.10593e-05 THF Tempelhof, Germany
4.10593e-05 MHG Mannheim City, Germany
4.10593e-05 XFW Hamburg Finkenwerder, Germany
4.10593e-05 KEL Kiel Holtenau, Germany
4.10593e-05 ZCA Arnsberg Menden, Germany
4.10593e-05 ESS Essen Mulheim, Germany
4.10593e-05 MGL Monchengladbach, Germany
4.10593e-05 AGB Augsburg, Germany
4.10593e-05 OBF Oberpfaffenhofen, Germany
4.10593e-05 SZW Schwerin Parchim, Germany
4.10593e-05 ZSN Stendal Borstel, Germany
4.10593e-05 BYU Bayreuth, Germany
4.10593e-05 HOQ Hof Plauen, Germany
4.10593e-05 ZNV Koblenz Winningen, Germany
4.10593e-05 ZQF Trier Fohren, Germany
4.10593e-05 ZQC Speyer, Germany
4.10593e-05 ZQL Donaueschingen Villingen, Germany
4.10593e-05 BWE Braunschweig Wolfsburg, Germany
4.10593e-05 BRV Bremerhaven, Germany
4.10593e-05 EME Emden, Germany
4.10593e-05 WVN Wilhelmshaven Mariensiel, Germany
4.10593e-05 BMK Borkum, Germany
4.10593e-05 NRD Norderney, Germany
4.10593e-05 FLF Flensburg Schaferhaus, Germany
4.10593e-05 EPU Parnu, Estonia
4.10593e-05 ENF Enontekio, Finland
4.10593e-05 KEV Halli, Finland
4.10593e-05 HEM Helsinki Malmi, Finland
4.10593e-05 HYV Hyvinkaa, Finland
4.10593e-05 JYV Jyvaskyla, Finland
4.10593e-05 KAU Kauhava, Finland
4.10593e-05 MIK Mikkeli, Finland
4.10593e-05 SOT Sodankyla, Finland
4.10593e-05 QVY Utti, Finland
4.10593e-05 VRK Varkaus, Finland
4.10593e-05 ENK St Angelo, United Kingdom
4.10593e-05 CVT Coventry, United Kingdom
4.10593e-05 LYE Lyneham, United Kingdom
4.10593e-05 YEO Yeovilton, United Kingdom
4.10593e-05 SWS Swansea, United Kingdom
4.10593e-05 PLH Plymouth, United Kingdom
4.10593e-05 QLA Lasham, United Kingdom
4.10593e-05 ESH Shoreham, United Kingdom
4.10593e-05 BQH Biggin Hill, United Kingdom
4.10593e-05 FAB Farnborough, United Kingdom
4.10593e-05 BBS Blackbushe, United Kingdom
4.10593e-05 LYX Lydd, United Kingdom
4.10593e-05 CAX Carlisle, United Kingdom
4.10593e-05 BWF Walney Island, United Kingdom
4.10593e-05 CEG Hawarden, United Kingdom
4.10593e-05 SDZ Scatsta, United Kingdom
4.10593e-05 ADX Leuchars, United Kingdom
4.10593e-05 LMO Lossiemouth, United Kingdom
4.10593e-05 FZO Bristol Filton, United Kingdom
4.10593e-05 MHZ Mildenhall, United Kingdom
4.10593e-05 FFD Fairford, United Kingdom
4.10593e-05 BZZ Brize Norton, United Kingdom
4.10593e-05 ODH Odiham, United Kingdom
4.10593e-05 NHT Northolt, United Kingdom
4.10593e-05 QCY Coningsby, United Kingdom
4.10593e-05 BEQ Honington, United Kingdom
4.10593e-05 WTN Waddington, United Kingdom
4.10593e-05 KNF Marham, United Kingdom
4.10593e-05 DHR De Kooy, Netherlands
4.10593e-05 LWR Leeuwarden, Netherlands
4.10593e-05 UTC Soesterberg, Netherlands
4.10593e-05 ENS Twenthe, Netherlands
4.10593e-05 LID Valkenburg, Netherlands
4.10593e-05 WOE Woensdrecht, Netherlands
4.10593e-05 GWY Galway, Ireland
4.10593e-05 SXL Sligo, Ireland
4.10593e-05 ODE Odense, Denmark
4.10593e-05 SKS Skrydstrup, Denmark
4.10593e-05 TED Thisted, Denmark
4.10593e-05 STA Stauning, Denmark
4.10593e-05 FAN Lista, Norway
4.10593e-05 NTB Notodden, Norway
4.10593e-05 OLA Orland, Norway
4.10593e-05 OSP Redzikowo, Poland
4.10593e-05 IEG Babimost, Poland
4.10593e-05 LDK Lidkoping, Sweden
4.10593e-05 KVB Skovde, Sweden
4.10593e-05 THN Trollhattan Vanersborg, Sweden
4.10593e-05 KSK Karlskoga, Sweden
4.10593e-05 MXX Mora, Sweden
4.10593e-05 KID Kristianstad, Sweden
4.10593e-05 JLD Landskrona, Sweden
4.10593e-05 OSK Oskarshamn, Sweden
4.10593e-05 HUV Hudiksvall, Sweden
4.10593e-05 KRF Kramfors Solleftea, Sweden
4.10593e-05 ORB Orebro, Sweden
4.10593e-05 BLE Borlange, Sweden
4.10593e-05 HLF Hultsfred, Sweden
4.10593e-05 GVX Gavle, Sweden
4.10593e-05 SPM Spangdahlem Ab, Germany
4.10593e-05 RMS Ramstein Ab, Germany
4.10593e-05 GHF Giebelstadt Aaf, Germany
4.10593e-05 ZCN Celle, Germany
4.10593e-05 ZNF Hanau Aaf, Germany
4.10593e-05 GKE Geilenkirchen, Germany
4.10593e-05 FEL Furstenfeldbruck, Germany
4.10593e-05 GUT Gutersloh, Germany
4.10593e-05 ALJ Alexander Bay, South Africa
4.10593e-05 AGZ Aggeneys, South Africa
4.10593e-05 BIY Bhisho, South Africa
4.10593e-05 GCJ Grand Central, South Africa
4.10593e-05 KLZ Kleinsee, South Africa
4.10593e-05 LAY Ladysmith, South Africa
4.10593e-05 MGH Margate, South Africa
4.10593e-05 MEZ Messina, South Africa
4.10593e-05 NCS Newcastle, South Africa
4.10593e-05 DUH Oudtshoorn, South Africa
4.10593e-05 NTY Pilanesberg Intl, South Africa
4.10593e-05 UTW Queenstown, South Africa
4.10593e-05 SBU Springbok, South Africa
4.10593e-05 SIS Sishen, South Africa
4.10593e-05 SZK Skukuza, South Africa
4.10593e-05 LTA Tzaneen, South Africa
4.10593e-05 ULD Prince Mangosuthu Buthelezi, South Africa
4.10593e-05 VRU Vryburg, South Africa
4.10593e-05 VIR Virginia, South Africa
4.10593e-05 PRY Wonderboom, South Africa
4.10593e-05 WEL Welkom, South Africa
4.10593e-05 JWA Jwaneng, Botswana
4.10593e-05 PKW Selebi Phikwe, Botswana
4.10593e-05 FTX Owando, Congo (Kinshasa)
4.10593e-05 OUE Ouesso, Congo (Kinshasa)
4.10593e-05 BBT Berberati, Central African Republic
4.10593e-05 TKC Tiko, Cameroon
4.10593e-05 FOM Foumban Nkounja, Cameroon
4.10593e-05 BFX Bafoussam, Cameroon
4.10593e-05 BPC Bamenda, Cameroon
4.10593e-05 YAO Yaounde Ville, Cameroon
4.10593e-05 KIW Southdowns, Zambia
4.10593e-05 NWA Bandaressalam, Comoros
4.10593e-05 AJN Ouani, Comoros
4.10593e-05 ZVA Miandrivazo, Madagascar
4.10593e-05 ZWA Andapa, Madagascar
4.10593e-05 AMB Ambilobe, Madagascar
4.10593e-05 HVA Analalava, Madagascar
4.10593e-05 BPY Besalampy, Madagascar
4.10593e-05 VOH Vohimarina, Madagascar
4.10593e-05 WAI Ambalabe, Madagascar
4.10593e-05 WFI Fianarantsoa, Madagascar
4.10593e-05 RVA Farafangana, Madagascar
4.10593e-05 WVK Manakara, Madagascar
4.10593e-05 MNJ Mananjary, Madagascar
4.10593e-05 MXM Morombe, Madagascar
4.10593e-05 BUG Benguela, Angola
4.10593e-05 CPX Culebra Airport, Puerto Rico
4.10593e-05 GXG Negage, Angola
4.10593e-05 PBN Porto Amboim, Angola
4.10593e-05 UGO Uige, Angola
4.10593e-05 XGN Xangongo, Angola
4.10593e-05 OYE Oyem, Gabon
4.10593e-05 OKN Okondja, Gabon
4.10593e-05 LBQ Lambarene, Gabon
4.10593e-05 BMM Bitam, Gabon
4.10593e-05 POG Port Gentil, Gabon
4.10593e-05 OMB Omboue Hopital, Gabon
4.10593e-05 MKU Makokou, Gabon
4.10593e-05 MVB Mvengue, Gabon
4.10593e-05 PCP Principe, Sao Tome and Principe
4.10593e-05 MZB Mocimboa Da Praia, Mozambique
4.10593e-05 MNC Nacala, Mozambique
4.10593e-05 DES Desroches, Seychelles
4.10593e-05 AEH Abeche, Chad
4.10593e-05 MQQ Moundou, Chad
4.10593e-05 FYT Faya Largeau, Chad
4.10593e-05 BFO Buffalo Range, Zimbabwe
4.10593e-05 KAB Kariba Intl, Zimbabwe
4.10593e-05 MVZ Masvingo Intl, Zimbabwe
4.10593e-05 GWE Gweru Thornhill, Zimbabwe
4.10593e-05 WKM Hwange National Park, Zimbabwe
4.10593e-05 KGJ Karonga, Malawi
4.10593e-05 ZZU Mzuzu, Malawi
4.10593e-05 NLO Ndolo, Congo (Kinshasa)
4.10593e-05 MNB Muanda, Congo (Kinshasa)
4.10593e-05 FDU Bandundu, Congo (Kinshasa)
4.10593e-05 KKW Kikwit, Congo (Kinshasa)
4.10593e-05 MDK Mbandaka, Congo (Kinshasa)
4.10593e-05 BDT Gbadolite, Congo (Kinshasa)
4.10593e-05 GMA Gemena, Congo (Kinshasa)
4.10593e-05 LIQ Lisala, Congo (Kinshasa)
4.10593e-05 FKI Kisangani Simisini, Congo (Kinshasa)
4.10593e-05 IRP Matari, Congo (Kinshasa)
4.10593e-05 BUX Bunia, Congo (Kinshasa)
4.10593e-05 BKY Bukavu Kavumu, Congo (Kinshasa)
4.10593e-05 GOM Goma, Congo (Kinshasa)
4.10593e-05 KND Kindu, Congo (Kinshasa)
4.10593e-05 KWZ Kolwezi, Congo (Kinshasa)
4.10593e-05 FMI Kalemie, Congo (Kinshasa)
4.10593e-05 KMN Kamina Base, Congo (Kinshasa)
4.10593e-05 KGA Kananga, Congo (Kinshasa)
4.10593e-05 MJM Mbuji Mayi, Congo (Kinshasa)
4.10593e-05 GAQ Gao, Mali
4.10593e-05 KYS Kayes Dag Dag, Mali
4.10593e-05 MZI Ambodedjo, Mali
4.10593e-05 TOM Tombouctou, Mali
4.10593e-05 TTA Plage Blanche, Morocco
4.10593e-05 ERH Moulay Ali Cherif, Morocco
4.10593e-05 MEK Bassatine, Morocco
4.10593e-05 NNA Kenitra, Morocco
4.10593e-05 TTU Saniat Rmel, Morocco
4.10593e-05 CSK Cap Skiring, Senegal
4.10593e-05 KLC Kaolack, Senegal
4.10593e-05 XLS Saint Louis, Senegal
4.10593e-05 BXE Bakel, Senegal
4.10593e-05 KGG Kedougou, Senegal
4.10593e-05 TUD Tambacounda, Senegal
4.10593e-05 IEO Aioun El Atrouss, Mauritania
4.10593e-05 TIY Tidjikja, Mauritania
4.10593e-05 KFA Kiffa, Mauritania
4.10593e-05 EMN Nema, Mauritania
4.10593e-05 KED Kaedi, Mauritania
4.10593e-05 SEY Selibady, Mauritania
4.10593e-05 ATR Atar, Mauritania
4.10593e-05 FIG Fria, Guinea
4.10593e-05 FAA Faranah, Guinea
4.10593e-05 LEK Labe, Guinea
4.10593e-05 MMO Maio, Cape Verde
4.10593e-05 KMU Kisimayu, Somalia
4.10593e-05 C91 Dowagiac Municipal Airport, United States
4.10593e-05 ALY Alexandria Intl, Egypt
4.10593e-05 EGR El Gora, Egypt
4.10593e-05 PSD Port Said, Egypt
4.10593e-05 SKV St Catherine Intl, Egypt
4.10593e-05 ELT El Tor, Egypt
4.10593e-05 KTL Kitale, Kenya
4.10593e-05 CDI Cambridge Municipal Airport, United States
4.10593e-05 GYI Gisenyi, Rwanda
4.10593e-05 DOG Dongola, Sudan
4.10593e-05 KSL Kassala, Sudan
4.10593e-05 EBD El Obeid, Sudan
4.10593e-05 MAK Malakal, Sudan
4.10593e-05 DOD Dodoma, Tanzania
4.10593e-05 IRI Iringa, Tanzania
4.10593e-05 LKY Lake Manyara, Tanzania
4.10593e-05 PMA Pemba, Tanzania
4.10593e-05 TGT Tanga, Tanzania
4.10593e-05 QDU Dusseldorf Hauptbahnhof, Germany
4.10593e-05 SRT Soroti, Uganda
4.10593e-05 GOZ Gorna Oryahovitsa, Bulgaria
4.10593e-05 AKT Akrotiri, Cyprus
4.10593e-05 ODB Cordoba, Spain
4.10593e-05 PKH Alexion, Greece
4.10593e-05 OZP Moron Ab, Spain
4.10593e-05 LEU Seo De Urgel, Spain
4.10593e-05 TOJ Torrejon, Spain
4.10593e-05 VIT Vitoria, Spain
4.10593e-05 CQF Calais Dunkerque, France
4.10593e-05 LTQ Le Touquet Paris Plage, France
4.10593e-05 CNG Chateaubernard, France
4.10593e-05 NIT Souche, France
4.10593e-05 ANG Brie Champniers, France
4.10593e-05 XAC La Teste De Buch, France
4.10593e-05 LBI Le Sequestre, France
4.10593e-05 RYN Medis, France
4.10593e-05 RCO St Agnant, France
4.10593e-05 CMR Houssen, France
4.10593e-05 OBS Ardeche Meridionale, France
4.10593e-05 XBK Ceyzeriat, France
4.10593e-05 XVF Tarare, France
4.10593e-05 XMU Montbeugny, France
4.10593e-05 SOZ Solenzara, France
4.10593e-05 AUF Branches, France
4.10593e-05 CMF Aix Les Bains, France
4.10593e-05 BOU Bourges, France
4.10593e-05 XCD Champforgeuil, France
4.10593e-05 QNJ Annemasse, France
4.10593e-05 QNX Charnay, France
4.10593e-05 RNE Renaison, France
4.10593e-05 NCY Meythet, France
4.10593e-05 GNB Saint Geoirs, France
4.10593e-05 MCU Domerat, France
4.10593e-05 VAF Chabeuil, France
4.10593e-05 VHY Charmeil, France
4.10593e-05 CHR Deols, France
4.10593e-05 LYN Bron, France
4.10593e-05 QXB Aix Les Milles, France
4.10593e-05 CEQ Mandelieu, France
4.10593e-05 CTT Le Castellet, France
4.10593e-05 MEN Brenoux, France
4.10593e-05 LEH Octeville, France
4.10593e-05 ORE Bricy, France
4.10593e-05 URO Vallee De Seine, France
4.10593e-05 CET Le Pontreau, France
4.10593e-05 LVA Entrammes, France
4.10593e-05 LBG Le Bourget, France
4.10593e-05 CSF Creil, France
4.10593e-05 TNF Toussus Le Noble, France
4.10593e-05 POX Cormeilles En Vexin, France
4.10593e-05 QYR Barberey, France
4.10593e-05 NVS Fourchambault, France
4.10593e-05 CER Maupertus, France
4.10593e-05 GFR Granville, France
4.10593e-05 EDM Les Ajoncs, France
4.10593e-05 LME Arnage, France
4.10593e-05 SBK Armor, France
4.10593e-05 MXN Ploujean, France
4.10593e-05 VNE Meucon, France
4.10593e-05 SNR Montoir, France
4.10593e-05 MZM Frescaty, France
4.10593e-05 ENC Essey, France
4.10593e-05 RHE Champagne, France
4.10593e-05 MQC Miquelon, Saint Pierre and Miquelon
4.10593e-05 PYR Andravida, Greece
4.10593e-05 AGQ Agrinion, Greece
4.10593e-05 LRA Larisa, Greece
4.10593e-05 LYM Ashford, United Kingdom
4.10593e-05 SUE Door County Cherryland Airport, United States
4.10593e-05 FOG Gino Lisa, Italy
4.10593e-05 TAR Grottaglie, Italy
4.10593e-05 LCC Lecce, Italy
4.10593e-05 NSY Sigonella, Italy
4.10593e-05 DCI Decimomannu, Italy
4.10593e-05 TTB Tortoli, Italy
4.10593e-05 ALL Albenga, Italy
4.10593e-05 QPZ Piacenza, Italy
4.10593e-05 0P2 Shoestring Aviation Airfield, United States
4.10593e-05 AVB Aviano Ab, Italy
4.10593e-05 FRL Forli, Italy
4.10593e-05 VBS Montichiari, Italy
4.10593e-05 VIC Vicenza, Italy
4.10593e-05 QPA Padova, Italy
4.10593e-05 SAY Ampugnano, Italy
4.10593e-05 QLT Latina, Italy
4.10593e-05 GRS Grosseto, Italy
4.10593e-05 MBX Maribor, Slovenia
4.10593e-05 POW Portoroz, Slovenia
4.10593e-05 PRV Prerov, Czech Republic
4.10593e-05 BEV Teyman, Israel
4.10593e-05 HFA Haifa, Israel
4.10593e-05 RPN Mahanaim I Ben Yaakov, Israel
4.10593e-05 VDA Ovda, Israel
4.10593e-05 BGC Braganca, Portugal
4.10593e-05 VRL Vila Real, Portugal
4.10593e-05 OMO Mostar, Bosnia and Herzegovina
4.10593e-05 BBU Aurel Vlaicu, Romania
4.10593e-05 CSB Caransebes, Romania
4.10593e-05 TCE Cataloi, Romania
4.10593e-05 SIR Sion, Switzerland
4.10593e-05 SMV Samedan, Switzerland
4.10593e-05 ANK Etimesgut, Turkey
4.10593e-05 AFY Afyon, Turkey
4.10593e-05 BZI Balikesir, Turkey
4.10593e-05 BDM Bandirma, Turkey
4.10593e-05 TYE Tyonek Airport, United States
4.10593e-05 ESK Eskisehir, Turkey
4.10593e-05 IGL Cigli, Turkey
4.10593e-05 BXN Imsik, Turkey
4.10593e-05 PZY Piestany, Slovakia
4.10593e-05 SLD Sliac, Slovakia
4.10593e-05 TAT Tatry, Slovakia
4.10593e-05 1CS Clow International Airport, United States
4.10593e-05 NCA North Caicos, Turks and Caicos Islands
4.10593e-05 EPS Arroyo Barril Intl, Dominican Republic
4.10593e-05 BRX Maria Montez Intl, Dominican Republic
4.10593e-05 CBV Coban, Guatemala
4.10593e-05 TEA Tela, Honduras
4.10593e-05 OCJ Boscobel, Jamaica
4.10593e-05 POT Ken Jones, Jamaica
4.10593e-05 KTP Tinson Pen, Jamaica
4.10593e-05 NTR Del Norte Intl, Mexico
4.10593e-05 ENW Kenosha Regional Airport, United States
4.10593e-05 ESE Ensenada, Mexico
4.10593e-05 GYM General Jose Maria Yanez Intl, Mexico
4.10593e-05 TCN Tehuacan, Mexico
4.10593e-05 ISJ Isla Mujeres, Mexico
4.10593e-05 LOV Monclova Intl, Mexico
4.10593e-05 NOG Nogales Intl, Mexico
4.10593e-05 PCA Ingeniero Juan Guillermo Villasana, Mexico
4.10593e-05 TXA Tlaxcala, Mexico
4.10593e-05 TSL Tamuin, Mexico
4.10593e-05 ZMM Zamora, Mexico
4.10593e-05 BEF Bluefields, Nicaragua
4.10593e-05 PUZ Puerto Cabezas, Nicaragua
4.10593e-05 HOW Howard, Panama
4.10593e-05 VGT North Las Vegas Airport, United States
4.10593e-05 OTR Coto 47, Costa Rica
4.10593e-05 LIO Limon Intl, Costa Rica
4.10593e-05 AVI Maximo Gomez, Cuba
4.10593e-05 CFG Jaime Gonzalez, Cuba
4.10593e-05 LCL La Coloma, Cuba
4.10593e-05 C02 Grand Geneva Resort Airport, United States
4.10593e-05 ASD Fresh Creek, Bahamas
4.10593e-05 SAQ San Andros, Bahamas
4.10593e-05 CCZ Chub Cay, Bahamas
4.10593e-05 DKB De Kalb Taylor Municipal Airport, United States
4.10593e-05 VAV Vavau Intl, Tonga
4.10593e-05 TBF Tabiteuea North, Kiribati
4.10593e-05 MTL Maitland Airport, Australia
4.10593e-05 AAA Anaa, French Polynesia
4.10593e-05 REA Reao, French Polynesia
4.10593e-05 PKP Puka Puka, French Polynesia
4.10593e-05 LAF Purude University Airport, United States
4.10593e-05 AMZ Ardmore, New Zealand
4.10593e-05 CHT Chatham Islands, New Zealand
4.10593e-05 MON Glentanner, New Zealand
4.10593e-05 ALR Alexandra, New Zealand
4.10593e-05 GTN Mount Cook, New Zealand
4.10593e-05 TEU Manapouri, New Zealand
4.10593e-05 OAM Oamaru, New Zealand
4.10593e-05 WKA Wanaka, New Zealand
4.10593e-05 JAA Jalalabad, Afghanistan
4.10593e-05 MMZ Maimana, Afghanistan
4.10593e-05 UND Konduz, Afghanistan
4.10593e-05 DHA King Abdulaziz Ab, Saudi Arabia
4.10593e-05 HBT King Khaled Military City, Saudi Arabia
4.10593e-05 SLF Sulayel, Saudi Arabia
4.10593e-05 OXD Miami University Airport, United States
4.10593e-05 QMJ Shahid Asyaee, Iran
4.10593e-05 MIE Delaware County Airport, United States
4.10593e-05 WSY Whitsunday Airstrip, Australia
4.10593e-05 RAF Aeropuerto de Rafaela, Argentina
4.10593e-05 QSA Sabadell Airport, Spain
4.10593e-05 ADJ Marka Intl, Jordan
4.10593e-05 OMF King Hussein, Jordan
4.10593e-05 MVA Reykjahlid Airport, Iceland
4.10593e-05 MSH Masirah, Oman
4.10593e-05 TTH Thumrait, Oman
4.10593e-05 XYD Lyon Part-Dieu Railway, France
4.10593e-05 MFG Muzaffarabad, Pakistan
4.10593e-05 WNS Nawabshah, Pakistan
4.10593e-05 PSI Pasni, Pakistan
4.10593e-05 RAZ Rawalakot, Pakistan
4.10593e-05 1RL Point Roberts Airpark, United States
4.10593e-05 SDT Saidu Sharif, Pakistan
4.10593e-05 SUL Sui, Pakistan
4.10593e-05 BDN Talhar, Pakistan
4.10593e-05 ALP Aleppo Intl, Syria
4.10593e-05 DAM Damascus Intl, Syria
4.10593e-05 DEZ Deir Zzor, Syria
4.10593e-05 LTK Bassel Al Assad Intl, Syria
4.10593e-05 PMS Palmyra, Syria
4.10593e-05 CIS Canton, Kiribati
4.10593e-05 UAM Andersen Afb, Guam
4.10593e-05 TIQ Tinian Intl, Northern Mariana Islands
4.10593e-05 NSO Scone Airport, Australia
4.10593e-05 MDY Midway Atoll, Midway Islands
4.10593e-05 PIF Pingtung South, Taiwan
4.10593e-05 GNI Lyudao, Taiwan
4.10593e-05 CYI Chiayi, Taiwan
4.10593e-05 KYD Lanyu, Taiwan
4.10593e-05 CES Cessnock Airport, Australia
4.10593e-05 WOT Wang An, Taiwan
4.10593e-05 IWO Iwo Jima, Japan
4.10593e-05 SPK Chitose, Japan
4.10593e-05 OIR Okushiri, Japan
4.10593e-05 KUM Yakushima, Japan
4.10593e-05 TNE New Tanegashima, Japan
4.10593e-05 TKN Tokunoshima, Japan
4.10593e-05 OKI Oki, Japan
4.10593e-05 LKS Sazena, Czech Republic
4.10593e-05 OKO Yokota Ab, Japan
4.10593e-05 SHO Sokcho, South Korea
4.10593e-05 KAG Gangneung, South Korea
4.10593e-05 MQB Macomb Municipal Airport, United States
4.10593e-05 SSN Seoul Ab, South Korea
4.10593e-05 OSN Osan Ab, South Korea
4.10593e-05 YEC Yecheon, South Korea
4.10593e-05 DNA Kadena Ab, Japan
4.10593e-05 MMD Minami Daito, Japan
4.10593e-05 KTD Kitadaito, Japan
4.10593e-05 SHI Shimojishima, Japan
4.10593e-05 RNJ Yoron, Japan
4.10593e-05 OGN Yonaguni, Japan
4.10593e-05 MYP Mary Airport, Turkmenistan
4.10593e-05 BAG Baguio, Philippines
4.10593e-05 GEN Gardermoen Airport, Norway
4.10593e-05 AUW Wausau Downtown Airport, United States
4.10593e-05 COC Comodoro Pierrestegui, Argentina
4.10593e-05 GHU Gualeguaychu, Argentina
4.10593e-05 PRA General Urquiza, Argentina
4.10593e-05 LPG La Plata, Argentina
4.10593e-05 LGS Malargue, Argentina
4.10593e-05 RCU Rio Cuarto Area De Material, Argentina
4.10593e-05 VDR Villa Dolores, Argentina
4.10593e-05 AOL Paso De Los Libres, Argentina
4.10593e-05 ORA Oran, Argentina
4.10593e-05 C47 Portage Municipal Airport, United States
4.10593e-05 EHL El Bolson, Argentina
4.10593e-05 PUD Puerto Deseado, Argentina
4.10593e-05 ULA San Julian, Argentina
4.10593e-05 PMQ Perito Moreno, Argentina
4.10593e-05 RZA Santa Cruz, Argentina
4.10593e-05 MCD Mackinac Island Airport, United States
4.10593e-05 TDL Tandil, Argentina
4.10593e-05 VLG Villa Gesell, Argentina
4.10593e-05 AQA Araraquara, Brazil
4.10593e-05 BGX Comandante Gustavo Kraemer, Brazil
4.10593e-05 BFH Bacacheri, Brazil
4.10593e-05 BAU Bauru, Brazil
4.10593e-05 CLN Carolina, Brazil
4.10593e-05 CRQ Caravelas, Brazil
4.10593e-05 LIP Lins, Brazil
4.10593e-05 GRM Grand Marais Cook County Airport, United States
4.10593e-05 POO Pocos De Caldas, Brazil
4.10593e-05 PNB Porto Nacional, Brazil
4.10593e-05 PMG Ponta Pora, Brazil
4.10593e-05 NPZ Porter County Municipal Airport, United States
4.10593e-05 STU Santa Cruz, Brazil
4.10593e-05 SSZ Base Aerea De Santos, Brazil
4.10593e-05 PAV Paulo Afonso, Brazil
4.10593e-05 QPS Campo Fontenelle, Brazil
4.10593e-05 CCH Chile Chico, Chile
4.10593e-05 GXQ Teniente Vidal, Chile
4.10593e-05 LSQ Maria Dolores, Chile
4.10593e-05 WCH Chaiten, Chile
4.10593e-05 ATF Chachoan, Ecuador
4.10593e-05 MCH General Manuel Serrano, Ecuador
4.10593e-05 PVO Reales Tamarindos, Ecuador
4.10593e-05 SNC General Ulpiano Paez, Ecuador
4.10593e-05 TPC Tarapoa, Ecuador
4.10593e-05 MXY McCarthy Airport, United States
4.10593e-05 MGN Baracoa, Colombia
4.10593e-05 OCV Aguas Claras, Colombia
4.10593e-05 OTU Otu, Colombia
4.10593e-05 ULQ Farfan, Colombia
4.10593e-05 BJO Bermejo, Bolivia
4.10593e-05 SWD Seward Airport, United States
4.10593e-05 CHM Teniente Jaime A De Montreuil Morales, Peru
4.10593e-05 JJI Juanjui, Peru
4.10593e-05 MGC Michigan City Municipal Airport, United States
4.10593e-05 YMS Moises Benzaquen Rengifo, Peru
4.10593e-05 CHH Chachapoyas, Peru
4.10593e-05 PIO Pisco Intl, Peru
4.10593e-05 TYL Capitan Montes, Peru
4.10593e-05 STY Nueva Hesperides Intl, Uruguay
4.10593e-05 AGV Oswaldo Guevara Mujica, Venezuela
4.10593e-05 AAO Anaco, Venezuela
4.10593e-05 CBL Ciudad Bolivar, Venezuela
4.10593e-05 CUP General Jose Francisco Bermudez, Venezuela
4.10593e-05 CUM Antonio Jose De Sucre, Venezuela
4.10593e-05 GUI Guiria, Venezuela
